
Nov21 14-03-11: Silhouette Score (subsample): 7_0_4_0_1_3_5_0_4_0_1_0 0.5491, sample size 391, K_e 2
Nov21 14-03-11: Silhouette Score (subsample): 6_0_3_0_1_3_6_1_2_0_0_0 0.0000, sample size 267, K_e 1
Nov21 14-03-12: Silhouette Score (subsample): 8_0_3_0_0_2_0_1_0_0_13_0 0.0000, sample size 188, K_e 1
Nov21 14-03-13: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_3_0_1_0 0.0000, sample size 344, K_e 1
Nov21 14-03-13: Silhouette Score (subsample): 6_0_4_0_1_2_3_0_1_0_0_2 0.4236, sample size 1146, K_e 5
Nov21 14-03-14: Silhouette Score (subsample): 6_0_4_0_1_3_3_1_1_0_0_1 0.0000, sample size 179, K_e 1
Nov21 14-03-14: Silhouette Score (subsample): 6_0_3_0_0_2_0_0_0_0_2_1 0.0000, sample size 133, K_e 1
Nov21 14-03-15: Silhouette Score (subsample): 6_0_4_0_1_3_6_0_2_0_6_1 0.2212, sample size 722, K_e 3
Nov21 14-03-15: Silhouette Score (subsample): 8_0_3_1_1_2_6_2_2_0_10_0 0.0000, sample size 297, K_e 1
Nov21 14-03-16: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_7_0_10_0 0.0000, sample size 263, K_e 1
Nov21 14-03-16: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_4_0_8_1 0.0000, sample size 210, K_e 1
Nov21 14-03-17: Silhouette Score (subsample): 6_0_3_0_1_2_5_0_1_0_0_1 0.0000, sample size 318, K_e 1
Nov21 14-03-17: Silhouette Score (subsample): 6_0_4_0_1_4_5_0_1_0_8_0 0.0000, sample size 248, K_e 1
Nov21 14-03-18: Silhouette Score (subsample): 7_0_3_0_1_2_6_0_2_0_2_1 0.0000, sample size 165, K_e 1
Nov21 14-03-18: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_1_0_8_2 0.6909, sample size 470, K_e 2
Nov21 14-03-19: Silhouette Score (subsample): 6_0_3_0_1_3_8_0_1_0_2_0 0.3384, sample size 1539, K_e 6
Nov21 14-03-20: Silhouette Score (subsample): 6_0_4_0_1_3_8_0_1_0_0_1 0.0000, sample size 343, K_e 1
Nov21 14-03-20: Silhouette Score (subsample): 6_0_4_0_1_3_8_0_1_0_6_1 0.3117, sample size 1334, K_e 5
Nov21 14-03-21: Silhouette Score (subsample): 7_0_3_0_1_2_8_0_1_0_2_1 0.4751, sample size 1262, K_e 5
Nov21 14-03-21: Silhouette Score (subsample): 6_0_3_0_1_2_6_0_1_0_6_1 0.0000, sample size 357, K_e 1
Nov21 14-03-22: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_2_0_0_0 0.0000, sample size 244, K_e 1
Nov21 14-03-22: Silhouette Score (subsample): 6_0_4_0_1_3_3_1_3_0_0_1 0.5103, sample size 424, K_e 2
Nov21 14-03-23: Silhouette Score (subsample): 6_0_3_0_0_3_0_0_0_0_6_0 0.0000, sample size 244, K_e 1
Nov21 14-03-23: Silhouette Score (subsample): 6_0_4_0_1_4_6_0_2_0_8_0 0.0000, sample size 299, K_e 1
Nov21 14-03-24: Silhouette Score (subsample): 8_0_3_0_1_2_6_1_2_0_8_0 0.0000, sample size 629, K_e 1
Nov21 14-03-24: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_5_0_8_0 0.0000, sample size 216, K_e 1
Nov21 14-03-25: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_4_0_1_0 0.0000, sample size 188, K_e 1
Nov21 14-03-25: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_2_0_0_0 0.0000, sample size 347, K_e 1
Nov21 14-03-26: Silhouette Score (subsample): 8_0_3_0_1_2_5_0_1_0_8_0 0.0000, sample size 188, K_e 1
Nov21 14-03-26: Silhouette Score (subsample): 7_0_3_1_1_3_6_3_1_0_10_0 0.0000, sample size 299, K_e 1
Nov21 14-03-27: Silhouette Score (subsample): 6_0_4_0_1_4_4_0_1_0_0_0 0.0000, sample size 201, K_e 1
Nov21 14-03-28: Silhouette Score (subsample): 7_1_3_1_1_3_6_2_1_0_10_0 0.0000, sample size 191, K_e 1
Nov21 14-03-28: Silhouette Score (subsample): 6_0_3_0_1_3_8_0_1_0_4_0 0.0000, sample size 151, K_e 1
Nov21 14-03-29: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_3_0_6_2 0.0000, sample size 223, K_e 1
Nov21 14-03-29: Silhouette Score (subsample): 8_0_3_1_1_2_6_2_3_0_10_0 0.0000, sample size 141, K_e 1
Nov21 14-03-30: Silhouette Score (subsample): 7_0_3_1_1_3_6_3_3_0_10_0 0.0000, sample size 214, K_e 1
Nov21 14-03-30: Silhouette Score (subsample): 6_0_3_0_1_3_6_1_1_0_4_0 0.0000, sample size 321, K_e 1
Nov21 14-03-31: Silhouette Score (subsample): 6_0_4_0_1_3_4_0_2_0_0_1 0.1858, sample size 350, K_e 2
Nov21 14-03-31: Silhouette Score (subsample): 6_0_4_0_1_4_5_1_1_0_6_0 0.0000, sample size 159, K_e 1
Nov21 14-03-32: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_1_0_4_0 0.0000, sample size 296, K_e 1
Nov21 14-03-32: Silhouette Score (subsample): 7_0_3_0_1_2_6_0_2_0_0_0 0.0000, sample size 162, K_e 1
Nov21 14-03-33: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_2_0_7_0 0.0000, sample size 238, K_e 1
Nov21 14-03-34: Silhouette Score (subsample): 16_0_4_0_1_2_5_0_1_0_0_0 0.0000, sample size 344, K_e 1
Nov21 14-03-34: Silhouette Score (subsample): 6_0_4_0_1_2_7_0_3_0_0_2 0.3762, sample size 1362, K_e 6
Nov21 14-03-35: Silhouette Score (subsample): 7_0_4_0_1_2_6_0_1_0_1_1 0.0000, sample size 392, K_e 1
Nov21 14-03-35: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_4_0_8_2 0.7911, sample size 423, K_e 2
Nov21 14-03-36: Silhouette Score (subsample): 8_0_4_0_1_2_5_0_4_0_8_0 0.0000, sample size 258, K_e 1
Nov21 14-03-36: Silhouette Score (subsample): 7_0_3_1_1_2_6_2_3_0_10_1 0.0000, sample size 282, K_e 1
Nov21 14-03-37: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_4_0_0_1 0.4069, sample size 452, K_e 2
Nov21 14-03-37: Silhouette Score (subsample): 16_0_4_0_1_2_5_0_2_0_0_0 0.0000, sample size 188, K_e 1
Nov21 14-03-38: Silhouette Score (subsample): 15_0_4_0_0_4_0_0_0_0_16_0 0.0000, sample size 377, K_e 1
Nov21 14-03-38: Silhouette Score (subsample): 6_0_4_0_1_3_5_1_2_0_8_1 0.0000, sample size 278, K_e 1
Nov21 14-03-39: Silhouette Score (subsample): 8_0_3_0_0_1_0_0_0_0_16_0 0.0000, sample size 390, K_e 1
Nov21 14-03-39: Silhouette Score (subsample): 8_0_4_0_0_1_0_0_0_0_16_1 0.4952, sample size 564, K_e 2
Nov21 14-03-40: Silhouette Score (subsample): 8_0_4_0_0_2_0_0_0_0_16_0 0.0000, sample size 460, K_e 1
Nov21 14-03-41: Silhouette Score (subsample): 8_0_4_0_1_2_5_0_1_0_0_0 0.0000, sample size 140, K_e 1
Nov21 14-03-41: Silhouette Score (subsample): 6_0_4_0_1_3_7_1_1_0_0_1 0.0000, sample size 129, K_e 1
Nov21 14-03-42: Silhouette Score (subsample): 6_0_4_0_1_2_8_0_3_0_0_2 0.4518, sample size 398, K_e 2
Nov21 14-03-42: Silhouette Score (subsample): 6_0_4_0_1_2_7_1_3_0_0_2 0.0000, sample size 201, K_e 1
Nov21 14-03-43: Silhouette Score (subsample): 6_0_3_0_1_2_8_0_1_0_0_1 0.4526, sample size 338, K_e 2
Nov21 14-03-43: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_4_0_8_0 0.0000, sample size 249, K_e 1
Nov21 14-03-44: Silhouette Score (subsample): 8_0_3_0_1_2_5_1_4_0_8_0 0.0000, sample size 231, K_e 1
Nov21 14-03-44: Silhouette Score (subsample): 6_0_4_0_1_3_7_0_1_0_0_1 0.4450, sample size 484, K_e 2
Nov21 14-03-45: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_2_0_4_0 0.0000, sample size 178, K_e 1
Nov21 14-03-45: Silhouette Score (subsample): 8_0_4_0_0_1_0_0_0_0_13_1 0.0000, sample size 190, K_e 1
Nov21 14-03-46: Silhouette Score (subsample): 6_0_4_0_1_2_8_0_1_0_6_2 0.0000, sample size 242, K_e 1
Nov21 14-03-46: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_2_0_4_0 0.0000, sample size 245, K_e 1
Nov21 14-03-47: Silhouette Score (subsample): 6_0_4_0_1_2_8_0_1_0_8_2 0.0000, sample size 237, K_e 1
Nov21 14-03-48: Silhouette Score (subsample): 8_0_3_0_1_2_8_1_1_0_8_0 0.0000, sample size 205, K_e 1
Nov21 14-03-48: Silhouette Score (subsample): 8_0_4_0_0_2_0_0_0_0_13_0 0.0000, sample size 154, K_e 1
Nov21 14-03-49: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_6_0_0_2 0.4294, sample size 567, K_e 3
Nov21 14-03-49: Silhouette Score (subsample): 7_0_4_0_1_2_5_0_2_0_1_1 0.0000, sample size 259, K_e 1
Nov21 14-03-50: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_1_0_7_1 0.0000, sample size 220, K_e 1
Nov21 14-03-50: Silhouette Score (subsample): 6_0_4_0_1_2_5_1_4_0_0_2 0.0000, sample size 237, K_e 1
Nov21 14-03-51: Silhouette Score (subsample): 6_0_3_1_1_2_6_2_8_1_10_1 0.0000, sample size 192, K_e 1
Nov21 14-03-51: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_2_0_6_0 0.0000, sample size 161, K_e 1
Nov21 14-03-52: Silhouette Score (subsample): 1_0_1_0_0_1_0_0_0_0_0_0 0.0000, sample size 203, K_e 1
